,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16
0,0.15059825778007507,0.18519693613052368,0.0946626290678978,0.9577642679214478,0.694100022315979,0.22791558504104614,0.05261710658669472,1.1613596677780151,0.5412263870239258,0.1457534283399582,0.6799074411392212,0.26112252473831177,0.8559828996658325,0.2357945740222931,0.8600819110870361,0.29249441623687744
1,0.16290423274040222,0.0612357072532177,0.3611235022544861,0.5032436847686768,0.008888387121260166,0.01186089962720871,0.14061568677425385,0.16611652076244354,0.07189404219388962,0.04416070133447647,0.06597831845283508,0.06611552089452744,0.3442440629005432,0.09149277210235596,0.365922749042511,0.4069828391075134
2,0.04501880705356598,5.057162343291566e-05,0.2086472511291504,0.8623847961425781,0.024529539048671722,0.049365345388650894,0.12790262699127197,0.4571402966976166,0.3996596038341522,0.08544927090406418,0.27401384711265564,0.02217146009206772,0.2905735671520233,0.35355788469314575,1.0924378633499146,0.5786578059196472
3,0.052843477576971054,0.0239231176674366,1.266623616218567,0.12855716049671173,1.8341144323349,0.06881581991910934,0.11755439639091492,0.19273309409618378,0.25064870715141296,0.13005724549293518,0.27892643213272095,0.09487074613571167,0.11100456863641739,1.1877888441085815,0.2825984060764313,0.5224364995956421
4,0.038233790546655655,0.09799949079751968,0.404607892036438,0.29674914479255676,0.099234938621521,0.1007678359746933,0.1443888545036316,0.3074488341808319,0.23782385885715485,0.2468709498643875,0.06631746143102646,0.1075480505824089,0.042527325451374054,0.10668405890464783,0.026158872991800308,0.03520430624485016
5,0.06679642200469971,0.0986647978425026,0.03443341702222824,0.883560836315155,0.09923537075519562,1.6900430917739868,0.1113295927643776,0.05904701352119446,0.4618886113166809,0.07357902824878693,0.45032310485839844,0.12349868565797806,0.18184815347194672,0.24023820459842682,0.9595790505409241,0.5804072022438049
6,0.009836588986217976,0.21491965651512146,0.018650615587830544,0.09507720172405243,0.10144754499197006,0.15775424242019653,0.1693430244922638,0.5013977885246277,0.2784458100795746,0.10949373990297318,0.11363804340362549,0.10838155448436737,0.36223694682121277,0.2472546100616455,0.4569992423057556,0.1421985626220703
7,0.25310835242271423,0.07298595458269119,0.03318965435028076,0.23524025082588196,0.15436290204524994,0.1465412974357605,0.1777106672525406,0.012858642265200615,0.368897020816803,0.2708381116390228,0.16831882297992706,0.006799280643463135,0.07881294190883636,0.0820901095867157,0.6397519111633301,0.0063204229809343815
8,0.3339608609676361,0.19715876877307892,0.3295201361179352,1.2420116662979126,0.040829092264175415,0.019829628989100456,0.09646019339561462,0.5203202962875366,0.25678521394729614,0.35005611181259155,0.2534406781196594,0.0413554422557354,0.3775974214076996,0.22339653968811035,0.02915256842970848,0.46457433700561523
9,0.05164916440844536,0.1192953884601593,0.198722243309021,0.9631060361862183,0.19019947946071625,0.034553930163383484,0.3295857310295105,0.07439392060041428,0.2517608106136322,0.10822334885597229,0.20030635595321655,0.41960853338241577,0.42712491750717163,0.2569490373134613,1.557307481765747,1.733449101448059
10,0.23902015388011932,0.1305864304304123,0.04245144873857498,0.04631706699728966,0.19057901203632355,0.20551209151744843,0.11110200732946396,0.3994823396205902,0.44060102105140686,0.02304512821137905,0.3196130394935608,0.13054941594600677,0.042110979557037354,0.4037158489227295,1.209843397140503,0.19438645243644714
11,0.07667554914951324,0.10557632893323898,1.0861021280288696,1.1712396144866943,0.40720033645629883,0.0011858214857056737,0.0933326855301857,0.8138137459754944,0.23673070967197418,0.17550897598266602,0.2481694221496582,0.01038117241114378,0.08043611794710159,0.08083678036928177,0.15127140283584595,0.5870496034622192
12,0.11772646754980087,0.048251546919345856,0.4078820049762726,1.2514508962631226,0.007510089315474033,0.1533786952495575,0.1619371771812439,0.45387163758277893,0.26923373341560364,0.2687176465988159,0.40654218196868896,0.27147653698921204,0.380454421043396,0.3988947868347168,0.8734183311462402,0.5427127480506897
13,0.24336129426956177,0.05983034521341324,0.09125674515962601,0.8786154985427856,0.02184431627392769,0.046766940504312515,0.03808194771409035,0.21231134235858917,0.2879142761230469,0.13591571152210236,0.1349625438451767,0.06394555419683456,0.36006060242652893,0.14716890454292297,0.2839203178882599,0.21128296852111816
14,0.15867215394973755,0.10519080609083176,0.01749410480260849,1.1998951435089111,0.24163977801799774,0.264149010181427,0.04792863503098488,0.19329293072223663,0.4823375344276428,0.42365142703056335,0.14565639197826385,0.05538319796323776,0.11603163182735443,0.21022257208824158,0.30807358026504517,1.1694306135177612
15,0.011227953247725964,0.010166800580918789,1.1112861633300781,0.6114820241928101,0.36830034852027893,0.010101789608597755,0.10950064659118652,0.7884712815284729,0.3222927749156952,0.25245773792266846,0.1651991307735443,0.00643387483432889,0.16407707333564758,0.15686848759651184,0.027483265846967697,0.49638235569000244
16,0.00852182973176241,0.08215004205703735,0.1996324062347412,0.5037270188331604,0.014867177233099937,0.018797021359205246,0.20669947564601898,0.03554367274045944,0.03874475508928299,0.30867800116539,0.04568196460604668,0.10466273128986359,0.41560161113739014,0.25580573081970215,0.1511664092540741,0.0007867477252148092
17,0.03948460891842842,0.059991203248500824,0.7008453011512756,0.9133356213569641,0.34167125821113586,0.01846722699701786,0.11762065440416336,0.8530248999595642,0.39881548285484314,0.10611451417207718,0.1588955968618393,0.16220952570438385,0.21936677396297455,0.21707729995250702,0.048462919890880585,0.6518998146057129
18,0.5649290084838867,0.17217659950256348,0.10455470532178879,0.7374296188354492,0.2322978377342224,0.0929216668009758,0.06744415313005447,0.47315672039985657,0.32553398609161377,0.16442589461803436,0.2988762855529785,0.20776881277561188,0.17153503000736237,0.7117632627487183,1.167869210243225,0.3106856644153595
19,0.1061711236834526,0.004718570038676262,0.18413855135440826,1.1656415462493896,1.9925780296325684,0.02267628163099289,0.07990006357431412,0.857864499092102,0.269824355840683,0.3259839117527008,0.1740202158689499,0.16075800359249115,0.013039253652095795,0.11074034869670868,1.4813371896743774,0.6564031839370728
20,0.0076723117381334305,0.2571815252304077,0.03773336112499237,1.24173104763031,0.7022488713264465,0.1812528818845749,0.003994659520685673,0.3131791651248932,0.16505470871925354,0.0752546414732933,0.25466543436050415,0.23739540576934814,0.1734129935503006,1.0525157451629639,0.34967130422592163,0.3651101589202881
21,0.2680859863758087,0.0024372271727770567,0.03709564730525017,0.5908324122428894,0.7868078351020813,0.14537644386291504,0.062295109033584595,0.5620245933532715,0.36224281787872314,0.23410838842391968,0.31769031286239624,0.14608007669448853,0.8892054557800293,0.6595872044563293,1.1195696592330933,0.30189067125320435
22,0.19042570888996124,0.2507687211036682,0.16671255230903625,0.23239031434059143,0.05028887838125229,0.4413621425628662,0.49489834904670715,0.051667388528585434,0.42884716391563416,0.13289453089237213,0.021985085681080818,0.06602206081151962,0.19658593833446503,0.1887110471725464,0.2598343789577484,1.20361328125
23,0.1451074779033661,0.04882890358567238,0.059079818427562714,0.6426929831504822,0.24825656414031982,0.1807366907596588,0.1316637396812439,0.08016171306371689,0.4893004596233368,0.37419795989990234,0.08691608160734177,0.03559782728552818,0.1775524616241455,0.2038613110780716,0.7720466256141663,0.44967880845069885
24,0.3905961513519287,0.2427067905664444,0.012214414775371552,0.5794360637664795,0.5556958913803101,0.015078984200954437,0.07322543859481812,0.5454621911048889,0.3421628773212433,0.03877697139978409,0.09206631034612656,0.09903793036937714,0.0052864826284348965,0.8392161130905151,1.222273349761963,0.43195199966430664
25,0.46390989422798157,0.050697606056928635,0.10938198119401932,1.099802017211914,0.038343410938978195,0.11334474384784698,0.10993161797523499,0.10287842154502869,0.22697578370571136,0.2432040423154831,0.10878989845514297,0.1915394365787506,0.21589836478233337,0.21488629281520844,1.4520647525787354,0.5221031904220581
26,0.040995728224515915,0.2437068372964859,0.06965371966362,0.970421552658081,0.016089998185634613,0.01643938384950161,0.14365510642528534,0.38667061924934387,0.03465225547552109,0.12326189130544662,0.11309745162725449,0.2661970853805542,0.03947540000081062,0.15519826114177704,0.4113178551197052,0.06907620280981064
27,0.0470176562666893,0.038943178951740265,0.33446231484413147,1.7060617208480835,0.03895990177989006,0.18867143988609314,0.07530123740434647,0.4774119257926941,0.2760432958602905,0.05166018009185791,0.18263572454452515,0.1907939910888672,0.31951117515563965,0.29683855175971985,0.5949211716651917,0.14447808265686035
28,0.40957769751548767,0.1857093721628189,0.025534676387906075,0.008756842464208603,0.04280848056077957,0.09091798216104507,0.06451824307441711,0.525788426399231,0.23945993185043335,0.041835587471723557,0.24532237648963928,0.08431384712457657,0.14204291999340057,0.2477213740348816,1.2488913536071777,0.4205363690853119
29,0.04912584647536278,0.0036011242773383856,0.06898409128189087,0.79576176404953,0.019905347377061844,1.5896199941635132,1.4250622987747192,0.6957029104232788,0.2047804594039917,0.7631126046180725,0.3702722489833832,0.3636925220489502,0.0014972895151004195,0.3576921820640564,0.8258547782897949,1.2176882028579712
30,0.1694350391626358,0.22562384605407715,0.3947546184062958,1.2278716564178467,1.0803842544555664,0.16742883622646332,0.13106948137283325,0.4903484582901001,0.45766499638557434,0.12551549077033997,0.031683847308158875,0.06093089282512665,0.3767430782318115,0.40693825483322144,1.0028291940689087,0.540747880935669
31,0.558883011341095,0.2207634598016739,0.0020385640673339367,0.5096942186355591,0.2344094216823578,0.0946294441819191,0.041924234479665756,0.5772011280059814,0.31075817346572876,0.12196570634841919,0.2252395898103714,0.12886486947536469,0.16391395032405853,0.2876644432544708,1.1784477233886719,0.3405965566635132
32,0.23033559322357178,0.16670916974544525,0.10541593283414841,0.5111041069030762,0.5685269236564636,0.10867402702569962,0.05930053070187569,0.37855440378189087,0.39233943819999695,0.18524417281150818,0.3149407207965851,0.2268090695142746,0.8715210556983948,0.6700797080993652,1.1391067504882812,0.2903329133987427
33,0.3963106572628021,0.1698293834924698,0.43215981125831604,0.3269321918487549,0.45494621992111206,0.08897395431995392,0.09149623662233353,0.6210759282112122,0.2709198296070099,0.20806461572647095,0.16183480620384216,0.16823801398277283,0.20694409310817719,0.8423683047294617,0.1720711588859558,0.5065668225288391
34,0.05321897938847542,0.13552235066890717,0.047088347375392914,1.1420326232910156,0.17502456903457642,0.16291101276874542,0.06328975409269333,0.12961453199386597,0.5049543976783752,0.13763119280338287,0.1669863760471344,0.019644955173134804,1.2094733715057373,0.26144808530807495,0.8077413439750671,0.4610050320625305
35,0.5457785725593567,0.212845578789711,0.007063469383865595,0.5624900460243225,0.5075750946998596,0.11174459010362625,0.04003356024622917,0.1743616908788681,0.3499417304992676,0.1626031994819641,0.25569307804107666,0.09918811172246933,0.9197486639022827,0.2868801951408386,1.1265387535095215,0.28567349910736084
36,0.08330297470092773,0.051203906536102295,0.01724189519882202,0.06940069049596786,0.027038095518946648,0.22977200150489807,0.038296785205602646,0.09678690135478973,0.1104392558336258,0.04541425779461861,0.015338683500885963,0.19988372921943665,0.2622789144515991,0.03917497396469116,0.2261531800031662,0.5478548407554626
37,0.27094149589538574,0.07305091619491577,0.05401104316115379,1.3301467895507812,0.5454096794128418,0.5102917551994324,0.1573724001646042,0.6293386220932007,0.5057767033576965,0.051595479249954224,0.16309340298175812,0.04505826160311699,0.12599050998687744,0.21509042382240295,0.2526661157608032,1.2087700366973877
38,0.669849693775177,0.18321262300014496,0.024547716602683067,1.3602712154388428,0.2768203318119049,3.327677404740825e-05,0.054994504898786545,0.6145747303962708,0.29499027132987976,0.047034911811351776,0.0990188792347908,0.11173177510499954,0.045632485300302505,0.8485527038574219,1.2789667844772339,0.4324142336845398
39,0.11912879347801208,0.06607898324728012,0.8232765197753906,1.0672236680984497,0.46653392910957336,0.01638943701982498,0.07823020964860916,1.442273736000061,0.42083069682121277,0.2543642520904541,0.2711581885814667,0.32437655329704285,0.09432554990053177,0.13677065074443817,1.226797103881836,0.5663623809814453
40,0.2520177662372589,0.09913654625415802,0.5843228697776794,0.9821154475212097,0.21934722363948822,0.012051370926201344,0.08897998183965683,0.7117575407028198,0.3015941083431244,0.24766407907009125,0.3041953444480896,0.020229225978255272,0.07757776975631714,0.8444452881813049,0.09369437396526337,0.597022294998169
41,0.11030176281929016,0.04072241112589836,0.0836508497595787,0.8750082850456238,0.3242749273777008,0.7596601247787476,0.12417379021644592,0.7530161738395691,0.3496288061141968,0.2324562668800354,0.27712196111679077,0.36018896102905273,0.28961995244026184,0.09307672083377838,1.1981465816497803,0.2220735251903534
42,0.18620802462100983,0.1018357202410698,0.10503794997930527,0.711121141910553,0.43486472964286804,0.014100097119808197,0.48817387223243713,0.8521478176116943,0.1950923353433609,0.03503122180700302,0.03285510092973709,0.23872119188308716,0.2718154191970825,0.36269885301589966,1.2629797458648682,1.961991310119629
43,0.018806738778948784,0.01092938520014286,0.34641650319099426,1.3638919591903687,0.03621576353907585,0.1294352263212204,0.1401563286781311,0.17849747836589813,0.25549671053886414,0.028263747692108154,0.1947256624698639,0.3325618505477905,0.31012821197509766,0.26456373929977417,0.6969628930091858,0.12152846157550812
44,0.05073462799191475,0.04851648584008217,0.18091945350170135,1.6410822868347168,0.061783839017152786,0.25411537289619446,0.20902326703071594,0.3824889659881592,0.47221243381500244,0.0315946564078331,0.21569080650806427,0.34693726897239685,0.2558937072753906,0.6933276653289795,0.9004016518592834,0.1345777064561844
45,0.2583352327346802,1.6856364011764526,0.038726165890693665,0.1416787952184677,0.03336215764284134,0.05928526073694229,0.08982358872890472,0.39440253376960754,0.25374549627304077,0.024264512583613396,0.003955162595957518,0.03190132603049278,0.03438955545425415,0.12973304092884064,0.13113859295845032,0.020138094201683998
46,0.005682551767677069,0.2989386320114136,0.3018793761730194,1.346868872642517,0.5295547842979431,0.0018400168046355247,0.035762593150138855,0.7092211246490479,0.28204968571662903,0.78011155128479,0.19804325699806213,0.05112234875559807,1.1615269184112549,0.8108214735984802,0.2739008665084839,0.4486384391784668
47,0.03427872806787491,0.06862709671258926,0.000371848902432248,0.15222756564617157,0.4567772150039673,0.0785842016339302,0.1377779096364975,0.7852743864059448,0.3844675123691559,1.0920205116271973,0.0656004399061203,0.3071383833885193,0.28627967834472656,0.3646830916404724,0.750482976436615,0.5619872212409973
48,0.045710962265729904,0.10734643042087555,0.0002857210929505527,1.1331663131713867,0.14207643270492554,0.004483925178647041,0.14140921831130981,0.10224089026451111,0.28049230575561523,0.11116596311330795,0.20063169300556183,0.2121553122997284,0.39212340116500854,0.14330419898033142,0.48880618810653687,0.43001312017440796
49,0.21921256184577942,0.1075696051120758,0.08802498131990433,0.18535524606704712,0.48869237303733826,0.19398917257785797,0.09575580805540085,0.3874976933002472,0.44689086079597473,0.07775025069713593,0.3519681692123413,0.15142981708049774,0.8789631724357605,0.40359771251678467,1.1818337440490723,0.18440324068069458
